site,project,ecoregion,Area_poly,lat_new,long_new,type,orgsoil_extent,DOC_uM,NO3_uM,SLOPE_MIN,SLOPE_MAX,SLOPE_MEAN,SLOPE_STD,cburntot,fireyear_rct,pctburn_rct,areaburn_rct,fireyear_lg,pctburn_lg,areaburn_lg,PADR_p25,PADR_p50,PADR_p75,TPI_p25,TPI_p50,TPI_p75,Pf_Prob_1m_mean_x,"NDVI_p50__linear_trend__attr_""slope""","NDVI_p50__linear_trend__attr_""stderr""",NDVI_p50__sum_values,NDVI_p50__mean_abs_change,NDVI_p50__mean_change,NDVI_p50__mean_second_derivative_central,NDVI_p50__median,NDVI_p50__mean,NDVI_p50__standard_deviation,NDVI_p50__variation_coefficient,NDVI_p50__variance,NDVI_p50__root_mean_square,NDVI_p50__absolute_sum_of_changes,NDVI_p50__maximum,NDVI_p50__minimum,Year,NDVI_p25,NDVI_p50,NDVI_p75,ObservedFraction
Moose_Steese,Burn_Streams,Interior,11.76751939,65.229503,-146.942,ppt_gw,0.09,127.08,25.76,0.370345175,27.5342617,12.70549469,4.558029786,168.15,2004,99.55,11.71427857,2004,99.55,11.71427857,-0.932527394,-0.778726467,-0.690357138,-41.46523031,7.486502907,41.50832175,33.15,0.000641078,0.001347108,5.484954375,0.053575853,-0.003400609,-0.002292511,0.191670477,0.195891228,0.055726605,0.284477288,0.003105455,0.203663516,1.446548038,0.288085844,0.063450211,1995,0.124042168,0.149429046,0.180645176,1
Moose_Steese,Burn_Streams,Interior,11.76751939,65.229503,-146.942,ppt_gw,0.09,127.08,25.76,0.370345175,27.5342617,12.70549469,4.558029786,168.15,2004,99.55,11.71427857,2004,99.55,11.71427857,-0.932527394,-0.778726467,-0.690357138,-41.46523031,7.486502907,41.50832175,33.15,0.000641078,0.001347108,5.484954375,0.053575853,-0.003400609,-0.002292511,0.191670477,0.195891228,0.055726605,0.284477288,0.003105455,0.203663516,1.446548038,0.288085844,0.063450211,1996,,,,0
Moose_Steese,Burn_Streams,Interior,11.76751939,65.229503,-146.942,ppt_gw,0.09,127.08,25.76,0.370345175,27.5342617,12.70549469,4.558029786,168.15,2004,99.55,11.71427857,2004,99.55,11.71427857,-0.932527394,-0.778726467,-0.690357138,-41.46523031,7.486502907,41.50832175,33.15,0.000641078,0.001347108,5.484954375,0.053575853,-0.003400609,-0.002292511,0.191670477,0.195891228,0.055726605,0.284477288,0.003105455,0.203663516,1.446548038,0.288085844,0.063450211,1997,,,,0
Moose_Steese,Burn_Streams,Interior,11.76751939,65.229503,-146.942,ppt_gw,0.09,127.08,25.76,0.370345175,27.5342617,12.70549469,4.558029786,168.15,2004,99.55,11.71427857,2004,99.55,11.71427857,-0.932527394,-0.778726467,-0.690357138,-41.46523031,7.486502907,41.50832175,33.15,0.000641078,0.001347108,5.484954375,0.053575853,-0.003400609,-0.002292511,0.191670477,0.195891228,0.055726605,0.284477288,0.003105455,0.203663516,1.446548038,0.288085844,0.063450211,1998,0.118622193,0.137185051,0.160663413,0.60898798
Moose_Steese,Burn_Streams,Interior,11.76751939,65.229503,-146.942,ppt_gw,0.09,127.08,25.76,0.370345175,27.5342617,12.70549469,4.558029786,168.15,2004,99.55,11.71427857,2004,99.55,11.71427857,-0.932527394,-0.778726467,-0.690357138,-41.46523031,7.486502907,41.50832175,33.15,0.000641078,0.001347108,5.484954375,0.053575853,-0.003400609,-0.002292511,0.191670477,0.195891228,0.055726605,0.284477288,0.003105455,0.203663516,1.446548038,0.288085844,0.063450211,1999,0.22165208,0.249036982,0.286146534,1
Moose_Steese,Burn_Streams,Interior,11.76751939,65.229503,-146.942,ppt_gw,0.09,127.08,25.76,0.370345175,27.5342617,12.70549469,4.558029786,168.15,2004,99.55,11.71427857,2004,99.55,11.71427857,-0.932527394,-0.778726467,-0.690357138,-41.46523031,7.486502907,41.50832175,33.15,0.000641078,0.001347108,5.484954375,0.053575853,-0.003400609,-0.002292511,0.191670477,0.195891228,0.055726605,0.284477288,0.003105455,0.203663516,1.446548038,0.288085844,0.063450211,2000,0.177235009,0.190928635,0.209478607,1
Moose_Steese,Burn_Streams,Interior,11.76751939,65.229503,-146.942,ppt_gw,0.09,127.08,25.76,0.370345175,27.5342617,12.70549469,4.558029786,168.15,2004,99.55,11.71427857,2004,99.55,11.71427857,-0.932527394,-0.778726467,-0.690357138,-41.46523031,7.486502907,41.50832175,33.15,0.000641078,0.001347108,5.484954375,0.053575853,-0.003400609,-0.002292511,0.191670477,0.195891228,0.055726605,0.284477288,0.003105455,0.203663516,1.446548038,0.288085844,0.063450211,2001,0.172883557,0.192412319,0.211917022,1
Moose_Steese,Burn_Streams,Interior,11.76751939,65.229503,-146.942,ppt_gw,0.09,127.08,25.76,0.370345175,27.5342617,12.70549469,4.558029786,168.15,2004,99.55,11.71427857,2004,99.55,11.71427857,-0.932527394,-0.778726467,-0.690357138,-41.46523031,7.486502907,41.50832175,33.15,0.000641078,0.001347108,5.484954375,0.053575853,-0.003400609,-0.002292511,0.191670477,0.195891228,0.055726605,0.284477288,0.003105455,0.203663516,1.446548038,0.288085844,0.063450211,2002,0.16117974,0.176764189,0.19821926,1
Moose_Steese,Burn_Streams,Interior,11.76751939,65.229503,-146.942,ppt_gw,0.09,127.08,25.76,0.370345175,27.5342617,12.70549469,4.558029786,168.15,2004,99.55,11.71427857,2004,99.55,11.71427857,-0.932527394,-0.778726467,-0.690357138,-41.46523031,7.486502907,41.50832175,33.15,0.000641078,0.001347108,5.484954375,0.053575853,-0.003400609,-0.002292511,0.191670477,0.195891228,0.055726605,0.284477288,0.003105455,0.203663516,1.446548038,0.288085844,0.063450211,2003,0.155242671,0.174828472,0.196300237,1
Moose_Steese,Burn_Streams,Interior,11.76751939,65.229503,-146.942,ppt_gw,0.09,127.08,25.76,0.370345175,27.5342617,12.70549469,4.558029786,168.15,2004,99.55,11.71427857,2004,99.55,11.71427857,-0.932527394,-0.778726467,-0.690357138,-41.46523031,7.486502907,41.50832175,33.15,0.000641078,0.001347108,5.484954375,0.053575853,-0.003400609,-0.002292511,0.191670477,0.195891228,0.055726605,0.284477288,0.003105455,0.203663516,1.446548038,0.288085844,0.063450211,2004,0.043956457,0.063450211,0.104524551,1
Moose_Steese,Burn_Streams,Interior,11.76751939,65.229503,-146.942,ppt_gw,0.09,127.08,25.76,0.370345175,27.5342617,12.70549469,4.558029786,168.15,2004,99.55,11.71427857,2004,99.55,11.71427857,-0.932527394,-0.778726467,-0.690357138,-41.46523031,7.486502907,41.50832175,33.15,0.000641078,0.001347108,5.484954375,0.053575853,-0.003400609,-0.002292511,0.191670477,0.195891228,0.055726605,0.284477288,0.003105455,0.203663516,1.446548038,0.288085844,0.063450211,2005,0.073276795,0.100562633,0.145485001,1
Moose_Steese,Burn_Streams,Interior,11.76751939,65.229503,-146.942,ppt_gw,0.09,127.08,25.76,0.370345175,27.5342617,12.70549469,4.558029786,168.15,2004,99.55,11.71427857,2004,99.55,11.71427857,-0.932527394,-0.778726467,-0.690357138,-41.46523031,7.486502907,41.50832175,33.15,0.000641078,0.001347108,5.484954375,0.053575853,-0.003400609,-0.002292511,0.191670477,0.195891228,0.055726605,0.284477288,0.003105455,0.203663516,1.446548038,0.288085844,0.063450211,2006,0.122071753,0.151329838,0.178715514,1
Moose_Steese,Burn_Streams,Interior,11.76751939,65.229503,-146.942,ppt_gw,0.09,127.08,25.76,0.370345175,27.5342617,12.70549469,4.558029786,168.15,2004,99.55,11.71427857,2004,99.55,11.71427857,-0.932527394,-0.778726467,-0.690357138,-41.46523031,7.486502907,41.50832175,33.15,0.000641078,0.001347108,5.484954375,0.053575853,-0.003400609,-0.002292511,0.191670477,0.195891228,0.055726605,0.284477288,0.003105455,0.203663516,1.446548038,0.288085844,0.063450211,2007,0.147474324,0.176731623,0.202156341,1
Moose_Steese,Burn_Streams,Interior,11.76751939,65.229503,-146.942,ppt_gw,0.09,127.08,25.76,0.370345175,27.5342617,12.70549469,4.558029786,168.15,2004,99.55,11.71427857,2004,99.55,11.71427857,-0.932527394,-0.778726467,-0.690357138,-41.46523031,7.486502907,41.50832175,33.15,0.000641078,0.001347108,5.484954375,0.053575853,-0.003400609,-0.002292511,0.191670477,0.195891228,0.055726605,0.284477288,0.003105455,0.203663516,1.446548038,0.288085844,0.063450211,2008,0.153312092,0.178726041,0.196284038,1
Moose_Steese,Burn_Streams,Interior,11.76751939,65.229503,-146.942,ppt_gw,0.09,127.08,25.76,0.370345175,27.5342617,12.70549469,4.558029786,168.15,2004,99.55,11.71427857,2004,99.55,11.71427857,-0.932527394,-0.778726467,-0.690357138,-41.46523031,7.486502907,41.50832175,33.15,0.000641078,0.001347108,5.484954375,0.053575853,-0.003400609,-0.002292511,0.191670477,0.195891228,0.055726605,0.284477288,0.003105455,0.203663516,1.446548038,0.288085844,0.063450211,2009,0.18260365,0.206058168,0.229460899,1
Moose_Steese,Burn_Streams,Interior,11.76751939,65.229503,-146.942,ppt_gw,0.09,127.08,25.76,0.370345175,27.5342617,12.70549469,4.558029786,168.15,2004,99.55,11.71427857,2004,99.55,11.71427857,-0.932527394,-0.778726467,-0.690357138,-41.46523031,7.486502907,41.50832175,33.15,0.000641078,0.001347108,5.484954375,0.053575853,-0.003400609,-0.002292511,0.191670477,0.195891228,0.055726605,0.284477288,0.003105455,0.203663516,1.446548038,0.288085844,0.063450211,2010,0.126009089,0.145480936,0.16309424,1
Moose_Steese,Burn_Streams,Interior,11.76751939,65.229503,-146.942,ppt_gw,0.09,127.08,25.76,0.370345175,27.5342617,12.70549469,4.558029786,168.15,2004,99.55,11.71427857,2004,99.55,11.71427857,-0.932527394,-0.778726467,-0.690357138,-41.46523031,7.486502907,41.50832175,33.15,0.000641078,0.001347108,5.484954375,0.053575853,-0.003400609,-0.002292511,0.191670477,0.195891228,0.055726605,0.284477288,0.003105455,0.203663516,1.446548038,0.288085844,0.063450211,2011,0.121574605,0.144037378,0.163573114,1
Moose_Steese,Burn_Streams,Interior,11.76751939,65.229503,-146.942,ppt_gw,0.09,127.08,25.76,0.370345175,27.5342617,12.70549469,4.558029786,168.15,2004,99.55,11.71427857,2004,99.55,11.71427857,-0.932527394,-0.778726467,-0.690357138,-41.46523031,7.486502907,41.50832175,33.15,0.000641078,0.001347108,5.484954375,0.053575853,-0.003400609,-0.002292511,0.191670477,0.195891228,0.055726605,0.284477288,0.003105455,0.203663516,1.446548038,0.288085844,0.063450211,2012,0.170954177,0.206046195,0.235352709,1
Moose_Steese,Burn_Streams,Interior,11.76751939,65.229503,-146.942,ppt_gw,0.09,127.08,25.76,0.370345175,27.5342617,12.70549469,4.558029786,168.15,2004,99.55,11.71427857,2004,99.55,11.71427857,-0.932527394,-0.778726467,-0.690357138,-41.46523031,7.486502907,41.50832175,33.15,0.000641078,0.001347108,5.484954375,0.053575853,-0.003400609,-0.002292511,0.191670477,0.195891228,0.055726605,0.284477288,0.003105455,0.203663516,1.446548038,0.288085844,0.063450211,2013,0.239323851,0.268531976,0.299798463,1
Moose_Steese,Burn_Streams,Interior,11.76751939,65.229503,-146.942,ppt_gw,0.09,127.08,25.76,0.370345175,27.5342617,12.70549469,4.558029786,168.15,2004,99.55,11.71427857,2004,99.55,11.71427857,-0.932527394,-0.778726467,-0.690357138,-41.46523031,7.486502907,41.50832175,33.15,0.000641078,0.001347108,5.484954375,0.053575853,-0.003400609,-0.002292511,0.191670477,0.195891228,0.055726605,0.284477288,0.003105455,0.203663516,1.446548038,0.288085844,0.063450211,2014,0.162611331,0.187990501,0.208498876,1
Moose_Steese,Burn_Streams,Interior,11.76751939,65.229503,-146.942,ppt_gw,0.09,127.08,25.76,0.370345175,27.5342617,12.70549469,4.558029786,168.15,2004,99.55,11.71427857,2004,99.55,11.71427857,-0.932527394,-0.778726467,-0.690357138,-41.46523031,7.486502907,41.50832175,33.15,0.000641078,0.001347108,5.484954375,0.053575853,-0.003400609,-0.002292511,0.191670477,0.195891228,0.055726605,0.284477288,0.003105455,0.203663516,1.446548038,0.288085844,0.063450211,2015,0.202130658,0.231507822,0.262691115,1
Moose_Steese,Burn_Streams,Interior,11.76751939,65.229503,-146.942,ppt_gw,0.09,127.08,25.76,0.370345175,27.5342617,12.70549469,4.558029786,168.15,2004,99.55,11.71427857,2004,99.55,11.71427857,-0.932527394,-0.778726467,-0.690357138,-41.46523031,7.486502907,41.50832175,33.15,0.000641078,0.001347108,5.484954375,0.053575853,-0.003400609,-0.002292511,0.191670477,0.195891228,0.055726605,0.284477288,0.003105455,0.203663516,1.446548038,0.288085844,0.063450211,2016,0.190449024,0.217801734,0.252925694,1
Moose_Steese,Burn_Streams,Interior,11.76751939,65.229503,-146.942,ppt_gw,0.09,127.08,25.76,0.370345175,27.5342617,12.70549469,4.558029786,168.15,2004,99.55,11.71427857,2004,99.55,11.71427857,-0.932527394,-0.778726467,-0.690357138,-41.46523031,7.486502907,41.50832175,33.15,0.000641078,0.001347108,5.484954375,0.053575853,-0.003400609,-0.002292511,0.191670477,0.195891228,0.055726605,0.284477288,0.003105455,0.203663516,1.446548038,0.288085844,0.063450211,2017,0.252876486,0.288074104,0.327125388,1
Moose_Steese,Burn_Streams,Interior,11.76751939,65.229503,-146.942,ppt_gw,0.09,127.08,25.76,0.370345175,27.5342617,12.70549469,4.558029786,168.15,2004,99.55,11.71427857,2004,99.55,11.71427857,-0.932527394,-0.778726467,-0.690357138,-41.46523031,7.486502907,41.50832175,33.15,0.000641078,0.001347108,5.484954375,0.053575853,-0.003400609,-0.002292511,0.191670477,0.195891228,0.055726605,0.284477288,0.003105455,0.203663516,1.446548038,0.288085844,0.063450211,2018,0.180689054,0.202152042,0.225601559,1
Moose_Steese,Burn_Streams,Interior,11.76751939,65.229503,-146.942,ppt_gw,0.09,127.08,25.76,0.370345175,27.5342617,12.70549469,4.558029786,168.15,2004,99.55,11.71427857,2004,99.55,11.71427857,-0.932527394,-0.778726467,-0.690357138,-41.46523031,7.486502907,41.50832175,33.15,0.000641078,0.001347108,5.484954375,0.053575853,-0.003400609,-0.002292511,0.191670477,0.195891228,0.055726605,0.284477288,0.003105455,0.203663516,1.446548038,0.288085844,0.063450211,2019,0.254876342,0.280325745,0.311540594,1
Moose_Steese,Burn_Streams,Interior,11.76751939,65.229503,-146.942,ppt_gw,0.09,127.08,25.76,0.370345175,27.5342617,12.70549469,4.558029786,168.15,2004,99.55,11.71427857,2004,99.55,11.71427857,-0.932527394,-0.778726467,-0.690357138,-41.46523031,7.486502907,41.50832175,33.15,0.000641078,0.001347108,5.484954375,0.053575853,-0.003400609,-0.002292511,0.191670477,0.195891228,0.055726605,0.284477288,0.003105455,0.203663516,1.446548038,0.288085844,0.063450211,2020,0.16307329,0.178692295,0.221709275,1
NFkChena,Burn_Streams,Interior,330.9677481,65.05530556,-146.1790833,ppt_gw,0.07,,,0,43.3535347,15.60763109,7.144355451,74.57,2004,71.96,238.1627663,2004,71.96,238.1627663,-1.0819341,-0.871107518,-0.715595529,-46.98296751,-3.002122094,43.01563234,39.04,-0.000541688,0.001157968,5.577160349,0.044809496,-0.000788223,-0.003340081,0.20507672,0.206561494,0.04529331,0.219272765,0.002051484,0.211468993,1.1650469,0.297845516,0.114255474,1984,0.177734773,0.220690453,0.255852931,0.995847565
NFkChena,Burn_Streams,Interior,330.9677481,65.05530556,-146.1790833,ppt_gw,0.07,,,0,43.3535347,15.60763109,7.144355451,74.57,2004,71.96,238.1627663,2004,71.96,238.1627663,-1.0819341,-0.871107518,-0.715595529,-46.98296751,-3.002122094,43.01563234,39.04,-0.000541688,0.001157968,5.577160349,0.044809496,-0.000788223,-0.003340081,0.20507672,0.206561494,0.04529331,0.219272765,0.002051484,0.211468993,1.1650469,0.297845516,0.114255474,1985,0.26465299,0.297845516,0.334958606,0.999985104
NFkChena,Burn_Streams,Interior,330.9677481,65.05530556,-146.1790833,ppt_gw,0.07,,,0,43.3535347,15.60763109,7.144355451,74.57,2004,71.96,238.1627663,2004,71.96,238.1627663,-1.0819341,-0.871107518,-0.715595529,-46.98296751,-3.002122094,43.01563234,39.04,-0.000541688,0.001157968,5.577160349,0.044809496,-0.000788223,-0.003340081,0.20507672,0.206561494,0.04529331,0.219272765,0.002051484,0.211468993,1.1650469,0.297845516,0.114255474,1986,0.216817757,0.255852982,0.29099361,1
NFkChena,Burn_Streams,Interior,330.9677481,65.05530556,-146.1790833,ppt_gw,0.07,,,0,43.3535347,15.60763109,7.144355451,74.57,2004,71.96,238.1627663,2004,71.96,238.1627663,-1.0819341,-0.871107518,-0.715595529,-46.98296751,-3.002122094,43.01563234,39.04,-0.000541688,0.001157968,5.577160349,0.044809496,-0.000788223,-0.003340081,0.20507672,0.206561494,0.04529331,0.219272765,0.002051484,0.211468993,1.1650469,0.297845516,0.114255474,1987,0.245116298,0.280268816,0.317370059,0.632564529
NFkChena,Burn_Streams,Interior,330.9677481,65.05530556,-146.1790833,ppt_gw,0.07,,,0,43.3535347,15.60763109,7.144355451,74.57,2004,71.96,238.1627663,2004,71.96,238.1627663,-1.0819341,-0.871107518,-0.715595529,-46.98296751,-3.002122094,43.01563234,39.04,-0.000541688,0.001157968,5.577160349,0.044809496,-0.000788223,-0.003340081,0.20507672,0.206561494,0.04529331,0.219272765,0.002051484,0.211468993,1.1650469,0.297845516,0.114255474,1988,,,,0
NFkChena,Burn_Streams,Interior,330.9677481,65.05530556,-146.1790833,ppt_gw,0.07,,,0,43.3535347,15.60763109,7.144355451,74.57,2004,71.96,238.1627663,2004,71.96,238.1627663,-1.0819341,-0.871107518,-0.715595529,-46.98296751,-3.002122094,43.01563234,39.04,-0.000541688,0.001157968,5.577160349,0.044809496,-0.000788223,-0.003340081,0.20507672,0.206561494,0.04529331,0.219272765,0.002051484,0.211468993,1.1650469,0.297845516,0.114255474,1989,,,,0
NFkChena,Burn_Streams,Interior,330.9677481,65.05530556,-146.1790833,ppt_gw,0.07,,,0,43.3535347,15.60763109,7.144355451,74.57,2004,71.96,238.1627663,2004,71.96,238.1627663,-1.0819341,-0.871107518,-0.715595529,-46.98296751,-3.002122094,43.01563234,39.04,-0.000541688,0.001157968,5.577160349,0.044809496,-0.000788223,-0.003340081,0.20507672,0.206561494,0.04529331,0.219272765,0.002051484,0.211468993,1.1650469,0.297845516,0.114255474,1990,,,,0
NFkChena,Burn_Streams,Interior,330.9677481,65.05530556,-146.1790833,ppt_gw,0.07,,,0,43.3535347,15.60763109,7.144355451,74.57,2004,71.96,238.1627663,2004,71.96,238.1627663,-1.0819341,-0.871107518,-0.715595529,-46.98296751,-3.002122094,43.01563234,39.04,-0.000541688,0.001157968,5.577160349,0.044809496,-0.000788223,-0.003340081,0.20507672,0.206561494,0.04529331,0.219272765,0.002051484,0.211468993,1.1650469,0.297845516,0.114255474,1991,0.216823963,0.251956928,0.287093823,0.993364584
NFkChena,Burn_Streams,Interior,330.9677481,65.05530556,-146.1790833,ppt_gw,0.07,,,0,43.3535347,15.60763109,7.144355451,74.57,2004,71.96,238.1627663,2004,71.96,238.1627663,-1.0819341,-0.871107518,-0.715595529,-46.98296751,-3.002122094,43.01563234,39.04,-0.000541688,0.001157968,5.577160349,0.044809496,-0.000788223,-0.003340081,0.20507672,0.206561494,0.04529331,0.219272765,0.002051484,0.211468993,1.1650469,0.297845516,0.114255474,1992,0.220740397,0.251945162,0.294935475,0.22087538
NFkChena,Burn_Streams,Interior,330.9677481,65.05530556,-146.1790833,ppt_gw,0.07,,,0,43.3535347,15.60763109,7.144355451,74.57,2004,71.96,238.1627663,2004,71.96,238.1627663,-1.0819341,-0.871107518,-0.715595529,-46.98296751,-3.002122094,43.01563234,39.04,-0.000541688,0.001157968,5.577160349,0.044809496,-0.000788223,-0.003340081,0.20507672,0.206561494,0.04529331,0.219272765,0.002051484,0.211468993,1.1650469,0.297845516,0.114255474,1993,,,,0
NFkChena,Burn_Streams,Interior,330.9677481,65.05530556,-146.1790833,ppt_gw,0.07,,,0,43.3535347,15.60763109,7.144355451,74.57,2004,71.96,238.1627663,2004,71.96,238.1627663,-1.0819341,-0.871107518,-0.715595529,-46.98296751,-3.002122094,43.01563234,39.04,-0.000541688,0.001157968,5.577160349,0.044809496,-0.000788223,-0.003340081,0.20507672,0.206561494,0.04529331,0.219272765,0.002051484,0.211468993,1.1650469,0.297845516,0.114255474,1994,0.217770221,0.250981443,0.28808735,0.87081047
NFkChena,Burn_Streams,Interior,330.9677481,65.05530556,-146.1790833,ppt_gw,0.07,,,0,43.3535347,15.60763109,7.144355451,74.57,2004,71.96,238.1627663,2004,71.96,238.1627663,-1.0819341,-0.871107518,-0.715595529,-46.98296751,-3.002122094,43.01563234,39.04,-0.000541688,0.001157968,5.577160349,0.044809496,-0.000788223,-0.003340081,0.20507672,0.206561494,0.04529331,0.219272765,0.002051484,0.211468993,1.1650469,0.297845516,0.114255474,1995,0.146522737,0.193368704,0.228497781,0.996430785
NFkChena,Burn_Streams,Interior,330.9677481,65.05530556,-146.1790833,ppt_gw,0.07,,,0,43.3535347,15.60763109,7.144355451,74.57,2004,71.96,238.1627663,2004,71.96,238.1627663,-1.0819341,-0.871107518,-0.715595529,-46.98296751,-3.002122094,43.01563234,39.04,-0.000541688,0.001157968,5.577160349,0.044809496,-0.000788223,-0.003340081,0.20507672,0.206561494,0.04529331,0.219272765,0.002051484,0.211468993,1.1650469,0.297845516,0.114255474,1996,,,,0
NFkChena,Burn_Streams,Interior,330.9677481,65.05530556,-146.1790833,ppt_gw,0.07,,,0,43.3535347,15.60763109,7.144355451,74.57,2004,71.96,238.1627663,2004,71.96,238.1627663,-1.0819341,-0.871107518,-0.715595529,-46.98296751,-3.002122094,43.01563234,39.04,-0.000541688,0.001157968,5.577160349,0.044809496,-0.000788223,-0.003340081,0.20507672,0.206561494,0.04529331,0.219272765,0.002051484,0.211468993,1.1650469,0.297845516,0.114255474,1997,,,,0
NFkChena,Burn_Streams,Interior,330.9677481,65.05530556,-146.1790833,ppt_gw,0.07,,,0,43.3535347,15.60763109,7.144355451,74.57,2004,71.96,238.1627663,2004,71.96,238.1627663,-1.0819341,-0.871107518,-0.715595529,-46.98296751,-3.002122094,43.01563234,39.04,-0.000541688,0.001157968,5.577160349,0.044809496,-0.000788223,-0.003340081,0.20507672,0.206561494,0.04529331,0.219272765,0.002051484,0.211468993,1.1650469,0.297845516,0.114255474,1998,0.127945966,0.153305384,0.176747511,0.362983978
NFkChena,Burn_Streams,Interior,330.9677481,65.05530556,-146.1790833,ppt_gw,0.07,,,0,43.3535347,15.60763109,7.144355451,74.57,2004,71.96,238.1627663,2004,71.96,238.1627663,-1.0819341,-0.871107518,-0.715595529,-46.98296751,-3.002122094,43.01563234,39.04,-0.000541688,0.001157968,5.577160349,0.044809496,-0.000788223,-0.003340081,0.20507672,0.206561494,0.04529331,0.219272765,0.002051484,0.211468993,1.1650469,0.297845516,0.114255474,1999,0.20216417,0.245121769,0.290042167,1
NFkChena,Burn_Streams,Interior,330.9677481,65.05530556,-146.1790833,ppt_gw,0.07,,,0,43.3535347,15.60763109,7.144355451,74.57,2004,71.96,238.1627663,2004,71.96,238.1627663,-1.0819341,-0.871107518,-0.715595529,-46.98296751,-3.002122094,43.01563234,39.04,-0.000541688,0.001157968,5.577160349,0.044809496,-0.000788223,-0.003340081,0.20507672,0.206561494,0.04529331,0.219272765,0.002051484,0.211468993,1.1650469,0.297845516,0.114255474,2000,0.177767361,0.220699399,0.259756537,1
NFkChena,Burn_Streams,Interior,330.9677481,65.05530556,-146.1790833,ppt_gw,0.07,,,0,43.3535347,15.60763109,7.144355451,74.57,2004,71.96,238.1627663,2004,71.96,238.1627663,-1.0819341,-0.871107518,-0.715595529,-46.98296751,-3.002122094,43.01563234,39.04,-0.000541688,0.001157968,5.577160349,0.044809496,-0.000788223,-0.003340081,0.20507672,0.206561494,0.04529331,0.219272765,0.002051484,0.211468993,1.1650469,0.297845516,0.114255474,2001,0.153322875,0.1923789,0.217768203,1
NFkChena,Burn_Streams,Interior,330.9677481,65.05530556,-146.1790833,ppt_gw,0.07,,,0,43.3535347,15.60763109,7.144355451,74.57,2004,71.96,238.1627663,2004,71.96,238.1627663,-1.0819341,-0.871107518,-0.715595529,-46.98296751,-3.002122094,43.01563234,39.04,-0.000541688,0.001157968,5.577160349,0.044809496,-0.000788223,-0.003340081,0.20507672,0.206561494,0.04529331,0.219272765,0.002051484,0.211468993,1.1650469,0.297845516,0.114255474,2002,0.193384795,0.232417035,0.271456954,1
NFkChena,Burn_Streams,Interior,330.9677481,65.05530556,-146.1790833,ppt_gw,0.07,,,0,43.3535347,15.60763109,7.144355451,74.57,2004,71.96,238.1627663,2004,71.96,238.1627663,-1.0819341,-0.871107518,-0.715595529,-46.98296751,-3.002122094,43.01563234,39.04,-0.000541688,0.001157968,5.577160349,0.044809496,-0.000788223,-0.003340081,0.20507672,0.206561494,0.04529331,0.219272765,0.002051484,0.211468993,1.1650469,0.297845516,0.114255474,2003,0.145503353,0.184578439,0.215811204,1
NFkChena,Burn_Streams,Interior,330.9677481,65.05530556,-146.1790833,ppt_gw,0.07,,,0,43.3535347,15.60763109,7.144355451,74.57,2004,71.96,238.1627663,2004,71.96,238.1627663,-1.0819341,-0.871107518,-0.715595529,-46.98296751,-3.002122094,43.01563234,39.04,-0.000541688,0.001157968,5.577160349,0.044809496,-0.000788223,-0.003340081,0.20507672,0.206561494,0.04529331,0.219272765,0.002051484,0.211468993,1.1650469,0.297845516,0.114255474,2004,0.053707979,0.114255474,0.196274775,1
NFkChena,Burn_Streams,Interior,330.9677481,65.05530556,-146.1790833,ppt_gw,0.07,,,0,43.3535347,15.60763109,7.144355451,74.57,2004,71.96,238.1627663,2004,71.96,238.1627663,-1.0819341,-0.871107518,-0.715595529,-46.98296751,-3.002122094,43.01563234,39.04,-0.000541688,0.001157968,5.577160349,0.044809496,-0.000788223,-0.003340081,0.20507672,0.206561494,0.04529331,0.219272765,0.002051484,0.211468993,1.1650469,0.297845516,0.114255474,2005,0.084965011,0.139659917,0.221674794,1
NFkChena,Burn_Streams,Interior,330.9677481,65.05530556,-146.1790833,ppt_gw,0.07,,,0,43.3535347,15.60763109,7.144355451,74.57,2004,71.96,238.1627663,2004,71.96,238.1627663,-1.0819341,-0.871107518,-0.715595529,-46.98296751,-3.002122094,43.01563234,39.04,-0.000541688,0.001157968,5.577160349,0.044809496,-0.000788223,-0.003340081,0.20507672,0.206561494,0.04529331,0.219272765,0.002051484,0.211468993,1.1650469,0.297845516,0.114255474,2006,0.096688247,0.12792555,0.165028601,1
NFkChena,Burn_Streams,Interior,330.9677481,65.05530556,-146.1790833,ppt_gw,0.07,,,0,43.3535347,15.60763109,7.144355451,74.57,2004,71.96,238.1627663,2004,71.96,238.1627663,-1.0819341,-0.871107518,-0.715595529,-46.98296751,-3.002122094,43.01563234,39.04,-0.000541688,0.001157968,5.577160349,0.044809496,-0.000788223,-0.003340081,0.20507672,0.206561494,0.04529331,0.219272765,0.002051484,0.211468993,1.1650469,0.297845516,0.114255474,2007,0.133785895,0.166989058,0.204096154,1
NFkChena,Burn_Streams,Interior,330.9677481,65.05530556,-146.1790833,ppt_gw,0.07,,,0,43.3535347,15.60763109,7.144355451,74.57,2004,71.96,238.1627663,2004,71.96,238.1627663,-1.0819341,-0.871107518,-0.715595529,-46.98296751,-3.002122094,43.01563234,39.04,-0.000541688,0.001157968,5.577160349,0.044809496,-0.000788223,-0.003340081,0.20507672,0.206561494,0.04529331,0.219272765,0.002051484,0.211468993,1.1650469,0.297845516,0.114255474,2008,0.153322351,0.182619662,0.213858518,1
