,column_label,HI,Q_interval,storm.ID,site.ID,storm.num,month,day,response,
Interpolated HI for 64% discharge...1382,28,0.529365701,64,FRCH_storm6b_08_20_SPC,FRCH,storm6b,8,20,SPC,
Interpolated HI for 66% discharge...1383,28,0.526624902,66,FRCH_storm6b_08_20_SPC,FRCH,storm6b,8,20,SPC,
Interpolated HI for 68% discharge...1384,28,0.472983555,68,FRCH_storm6b_08_20_SPC,FRCH,storm6b,8,20,SPC,
Interpolated HI for 70% discharge...1385,28,0.445575568,70,FRCH_storm6b_08_20_SPC,FRCH,storm6b,8,20,SPC,
Interpolated HI for 72% discharge...1386,28,0.409162099,72,FRCH_storm6b_08_20_SPC,FRCH,storm6b,8,20,SPC,
Interpolated HI for 74% discharge...1387,28,0.386061081,74,FRCH_storm6b_08_20_SPC,FRCH,storm6b,8,20,SPC,
Interpolated HI for 76% discharge...1388,28,0.359436179,76,FRCH_storm6b_08_20_SPC,FRCH,storm6b,8,20,SPC,
Interpolated HI for 78% discharge...1389,28,0.324980423,78,FRCH_storm6b_08_20_SPC,FRCH,storm6b,8,20,SPC,
Interpolated HI for 80% discharge...1390,28,0.301879405,80,FRCH_storm6b_08_20_SPC,FRCH,storm6b,8,20,SPC,
Interpolated HI for 82% discharge...1391,28,0.301487862,82,FRCH_storm6b_08_20_SPC,FRCH,storm6b,8,20,SPC,
Interpolated HI for 84% discharge...1392,28,0.262333594,84,FRCH_storm6b_08_20_SPC,FRCH,storm6b,8,20,SPC,
Interpolated HI for 86% discharge...1393,28,0.272513704,86,FRCH_storm6b_08_20_SPC,FRCH,storm6b,8,20,SPC,
Interpolated HI for 88% discharge...1394,28,0.212999217,88,FRCH_storm6b_08_20_SPC,FRCH,storm6b,8,20,SPC,
Interpolated HI for 90% discharge...1395,28,0.216523101,90,FRCH_storm6b_08_20_SPC,FRCH,storm6b,8,20,SPC,
Interpolated HI for 92% discharge...1396,28,0.154267815,92,FRCH_storm6b_08_20_SPC,FRCH,storm6b,8,20,SPC,
Interpolated HI for 94% discharge...1397,28,0.146045419,94,FRCH_storm6b_08_20_SPC,FRCH,storm6b,8,20,SPC,
Interpolated HI for 96% discharge...1398,28,0.120986688,96,FRCH_storm6b_08_20_SPC,FRCH,storm6b,8,20,SPC,
Interpolated HI for 98% discharge...1399,28,0.117854346,98,FRCH_storm6b_08_20_SPC,FRCH,storm6b,8,20,SPC,
Interpolated HI for 100% discharge...1400,28,0.110806578,100,FRCH_storm6b_08_20_SPC,FRCH,storm6b,8,20,SPC,
Interpolated HI for 2% discharge...1401,29,0.000486017,2,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 4% discharge...1402,29,0.026840606,4,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 6% discharge...1403,29,0.030112865,6,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 8% discharge...1404,29,0.024632143,8,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 10% discharge...1405,29,0.001962733,10,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 12% discharge...1406,29,0.031102008,12,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 14% discharge...1407,29,0.005586479,14,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 16% discharge...1408,29,0.005199221,16,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 18% discharge...1409,29,-0.010240583,18,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 20% discharge...1410,29,0.001330521,20,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 22% discharge...1411,29,-0.001909854,22,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 24% discharge...1412,29,0.018152169,24,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 26% discharge...1413,29,0.002968206,26,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 28% discharge...1414,29,-0.003302586,28,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 30% discharge...1415,29,-0.009990964,30,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 32% discharge...1416,29,-0.027872519,32,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 34% discharge...1417,29,-0.020113347,34,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 36% discharge...1418,29,-0.024779115,36,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 38% discharge...1419,29,-0.002826678,38,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 40% discharge...1420,29,-0.045270389,40,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 42% discharge...1421,29,-0.024377859,42,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 44% discharge...1422,29,-0.079412144,44,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 46% discharge...1423,29,-0.059342344,46,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 48% discharge...1424,29,0.008077999,48,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 50% discharge...1425,29,-0.028391197,50,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 52% discharge...1426,29,-0.006777805,52,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 54% discharge...1427,29,-0.076141441,54,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 56% discharge...1428,29,-0.046378509,56,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 58% discharge...1429,29,-0.070053392,58,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 60% discharge...1430,29,-0.058312765,60,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 62% discharge...1431,29,-0.080666458,62,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 64% discharge...1432,29,-0.05490831,64,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 66% discharge...1433,29,-0.036701707,66,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 68% discharge...1434,29,-0.053524132,68,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 70% discharge...1435,29,-0.043383864,70,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 72% discharge...1436,29,-0.021505301,72,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 74% discharge...1437,29,-0.046705113,74,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 76% discharge...1438,29,-0.054643916,76,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 78% discharge...1439,29,-0.036913999,78,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 80% discharge...1440,29,-0.049936157,80,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 82% discharge...1441,29,-0.021143704,82,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 84% discharge...1442,29,-0.040452206,84,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 86% discharge...1443,29,-0.040910229,86,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 88% discharge...1444,29,-0.0290654,88,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 90% discharge...1445,29,-0.020003702,90,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 92% discharge...1446,29,-0.092931206,92,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 94% discharge...1447,29,0.011416356,94,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 96% discharge...1448,29,-0.003757498,96,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 98% discharge...1449,29,0.02471846,98,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 100% discharge...1450,29,0.014183156,100,FRCH_storm6b_08_20_turb,FRCH,storm6b,8,20,turb,
Interpolated HI for 2% discharge...1451,30,-0.077130529,2,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 4% discharge...1452,30,-0.109492988,4,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 6% discharge...1453,30,0.162351672,6,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 8% discharge...1454,30,0.062028047,8,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 10% discharge...1455,30,0.062028047,10,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 12% discharge...1456,30,0.062028047,12,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 14% discharge...1457,30,0.100862999,14,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 16% discharge...1458,30,0.046386192,16,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 18% discharge...1459,30,0.018338727,18,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 20% discharge...1460,30,0.002157497,20,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 22% discharge...1461,30,0.014563107,22,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 24% discharge...1462,30,-0.024811219,24,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 26% discharge...1463,30,-0.240560949,26,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 28% discharge...1464,30,-0.378640777,28,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 30% discharge...1465,30,-0.18824164,30,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 32% discharge...1466,30,-0.100323625,32,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 34% discharge...1467,30,-0.023193096,34,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 36% discharge...1468,30,-0.004854369,36,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 38% discharge...1469,30,-0.107335491,38,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 40% discharge...1470,30,0.002157497,40,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 42% discharge...1471,30,-0.005393743,42,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 44% discharge...1472,30,-0.038295577,44,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 46% discharge...1473,30,0.02373247,46,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 48% discharge...1474,30,-0.017259978,48,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 50% discharge...1475,30,0.056634304,50,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 52% discharge...1476,30,0.022114347,52,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 54% discharge...1477,30,-0.019417476,54,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 56% discharge...1478,30,0.021574973,56,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 58% discharge...1479,30,0.006472492,58,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 60% discharge...1480,30,0.070118662,60,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 62% discharge...1481,30,0.053398058,62,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 64% discharge...1482,30,0.015102481,64,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 66% discharge...1483,30,0.093851133,66,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 68% discharge...1484,30,0.028586839,68,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 70% discharge...1485,30,-0.012405609,70,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 72% discharge...1486,30,0.014563107,72,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 74% discharge...1487,30,-0.016720604,74,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 76% discharge...1488,30,-0.033441208,76,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 78% discharge...1489,30,0.026429342,78,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 80% discharge...1490,30,-0.084142395,80,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 82% discharge...1491,30,-0.064724919,82,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 84% discharge...1492,30,-0.171521036,84,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 86% discharge...1493,30,-0.171521036,86,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 88% discharge...1494,30,-0.191477886,88,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 90% discharge...1495,30,-0.213052859,90,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 92% discharge...1496,30,-0.186623517,92,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 94% discharge...1497,30,-0.242179072,94,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 96% discharge...1498,30,-0.282632147,96,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 98% discharge...1499,30,-0.24811219,98,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 100% discharge...1500,30,0.233009709,100,FRCH_storm7_08_25_NO3,FRCH,storm7,8,25,NO3,
Interpolated HI for 2% discharge...1501,31,-0.424394058,2,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 4% discharge...1502,31,-0.428563982,4,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 6% discharge...1503,31,-0.399179046,6,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 8% discharge...1504,31,-0.382408131,8,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 10% discharge...1505,31,-0.382408131,10,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 12% discharge...1506,31,-0.382408131,12,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 14% discharge...1507,31,-0.408835027,14,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 16% discharge...1508,31,-0.360867866,16,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 18% discharge...1509,31,-0.370510816,18,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 20% discharge...1510,31,-0.359812353,20,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 22% discharge...1511,31,-0.347250456,22,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 24% discharge...1512,31,-0.410880897,24,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 26% discharge...1513,31,-0.865024759,26,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 28% discharge...1514,31,-0.854235079,28,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 30% discharge...1515,31,-0.873208236,30,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 32% discharge...1516,31,-0.847954131,32,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 34% discharge...1517,31,-0.839418817,34,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 36% discharge...1518,31,-0.870002606,36,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 38% discharge...1519,31,-0.793549648,38,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 40% discharge...1520,31,-0.853883242,40,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 42% discharge...1521,31,-0.772934584,42,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 44% discharge...1522,31,-0.834975241,44,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 46% discharge...1523,31,-0.811011207,46,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 48% discharge...1524,31,-0.797693511,48,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 50% discharge...1525,31,-0.783385457,50,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 52% discharge...1526,31,-0.7803362,52,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 54% discharge...1527,31,-0.792598384,54,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 56% discharge...1528,31,-0.771540266,56,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 58% discharge...1529,31,-0.752032838,58,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 60% discharge...1530,31,-0.778459734,60,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 62% discharge...1531,31,-0.789405786,62,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 64% discharge...1532,31,-0.838806359,64,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 66% discharge...1533,31,-0.781808705,66,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 68% discharge...1534,31,-0.70359656,68,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 70% discharge...1535,31,-0.715076883,70,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 72% discharge...1536,31,-0.788115715,72,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 74% discharge...1537,31,-0.728042742,74,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 76% discharge...1538,31,-0.672973677,76,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 78% discharge...1539,31,-0.654352359,78,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 80% discharge...1540,31,-0.673664321,80,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 82% discharge...1541,31,-0.610959083,82,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 84% discharge...1542,31,-0.545804014,84,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 86% discharge...1543,31,-0.545804014,86,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 88% discharge...1544,31,-0.518699505,88,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 90% discharge...1545,31,-0.50089914,90,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 92% discharge...1546,31,-0.385965598,92,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 94% discharge...1547,31,-0.398279906,94,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 96% discharge...1548,31,-0.288519677,96,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 98% discharge...1549,31,-0.265233255,98,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 100% discharge...1550,31,-0.025645035,100,FRCH_storm7_08_25_fDOM,FRCH,storm7,8,25,fDOM,
Interpolated HI for 2% discharge...1551,32,0.48944687,2,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 4% discharge...1552,32,0.499272198,4,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 6% discharge...1553,32,0.93922853,6,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 8% discharge...1554,32,0.933042213,8,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 10% discharge...1555,32,0.933042213,10,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 12% discharge...1556,32,0.933042213,12,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 14% discharge...1557,32,0.945778748,14,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 16% discharge...1558,32,0.916302766,16,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 18% discharge...1559,32,0.903202329,18,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 20% discharge...1560,32,0.874818049,20,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 22% discharge...1561,32,0.881368268,22,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 24% discharge...1562,32,0.864628821,24,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 26% discharge...1563,32,0.841703057,26,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 28% discharge...1564,32,0.861717613,28,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 30% discharge...1565,32,0.834061135,30,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 32% discharge...1566,32,0.814046579,32,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 34% discharge...1567,32,0.772197962,34,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 36% discharge...1568,32,0.764919942,36,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 38% discharge...1569,32,0.751091703,38,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 40% discharge...1570,32,0.719796215,40,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 42% discharge...1571,32,0.716157205,42,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 44% discharge...1572,32,0.706695779,44,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 46% discharge...1573,32,0.693231441,46,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 48% discharge...1574,32,0.683770015,48,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 50% discharge...1575,32,0.66775837,50,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 52% discharge...1576,32,0.64992722,52,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 54% discharge...1577,32,0.656477438,54,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 56% discharge...1578,32,0.626637555,56,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 58% discharge...1579,32,0.622270742,58,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 60% discharge...1580,32,0.617176128,60,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 62% discharge...1581,32,0.608442504,62,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 64% discharge...1582,32,0.59643377,64,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 66% discharge...1583,32,0.579330422,66,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 68% discharge...1584,32,0.563682678,68,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 70% discharge...1585,32,0.535298399,70,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 72% discharge...1586,32,0.524745269,72,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 74% discharge...1587,32,0.520378457,74,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 76% discharge...1588,32,0.488355167,76,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 78% discharge...1589,32,0.451965066,78,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 80% discharge...1590,32,0.453056769,80,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 82% discharge...1591,32,0.443595342,82,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 84% discharge...1592,32,0.438136827,84,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 86% discharge...1593,32,0.438136827,86,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 88% discharge...1594,32,0.424672489,88,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 90% discharge...1595,32,0.409388646,90,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 92% discharge...1596,32,0.338064047,92,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 94% discharge...1597,32,0.354803493,94,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
Interpolated HI for 96% discharge...1598,32,0.331877729,96,FRCH_storm7_08_25_SPC,FRCH,storm7,8,25,SPC,
