"","site.ID","datetimeAK","Q","day","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","MeanDischarge","DateTime","FRCH_storm1_06_13_Q.DateTime","FRCH_storm1_06_13_Q.MeanDischarge"
"439","FRCH",2020-06-18 01:15:00,452.0259,2020-06-17 08:00:00,72.43091,70.40000,18.79182,24.65463,452.0259,2020-06-18 01:15:00,2020-06-18 01:15:00,452.0259
"440","FRCH",2020-06-18 01:30:00,454.0908,2020-06-17 08:00:00,72.19727,70.43636,17.80727,24.66726,454.0908,2020-06-18 01:30:00,2020-06-18 01:30:00,454.0908
"441","FRCH",2020-06-18 01:45:00,454.2684,2020-06-17 08:00:00,71.98545,70.47273,18.01455,24.68760,454.2684,2020-06-18 01:45:00,2020-06-18 01:45:00,454.2684
"442","FRCH",2020-06-18 02:00:00,454.2684,2020-06-17 08:00:00,71.69000,70.50909,23.24636,24.66936,454.2684,2020-06-18 02:00:00,2020-06-18 02:00:00,454.2684
"443","FRCH",2020-06-18 02:15:00,454.4739,2020-06-17 08:00:00,71.67000,70.54545,18.06545,24.68410,454.4739,2020-06-18 02:15:00,2020-06-18 02:15:00,454.4739
"444","FRCH",2020-06-18 02:30:00,455.0345,2020-06-17 08:00:00,71.44727,70.58182,20.33091,24.67918,455.0345,2020-06-18 02:30:00,2020-06-18 02:30:00,455.0345
"445","FRCH",2020-06-18 02:45:00,455.4176,2020-06-17 08:00:00,71.44000,70.62727,17.79636,24.70164,455.4176,2020-06-18 02:45:00,2020-06-18 02:45:00,455.4176
"446","FRCH",2020-06-18 03:00:00,452.9696,2020-06-17 08:00:00,71.01000,70.64545,17.91636,24.68339,452.9696,2020-06-18 03:00:00,2020-06-18 03:00:00,452.9696
"447","FRCH",2020-06-18 03:15:00,452.4089,2020-06-17 08:00:00,71.15182,70.67273,16.88545,24.72900,452.4089,2020-06-18 03:15:00,2020-06-18 03:15:00,452.4089
"448","FRCH",2020-06-18 03:30:00,455.0345,2020-06-17 08:00:00,70.85273,70.72727,19.00364,24.74654,455.0345,2020-06-18 03:30:00,2020-06-18 03:30:00,455.0345
"449","FRCH",2020-06-18 03:45:00,453.5302,2020-06-17 08:00:00,70.86000,70.75455,17.56727,24.72619,453.5302,2020-06-18 03:45:00,2020-06-18 03:45:00,453.5302
"450","FRCH",2020-06-18 04:00:00,453.1750,2020-06-17 08:00:00,70.90000,70.80000,20.12727,24.76619,453.1750,2020-06-18 04:00:00,2020-06-18 04:00:00,453.1750
"451","FRCH",2020-06-18 04:15:00,454.5018,2020-06-17 08:00:00,70.53909,70.82727,19.09545,24.74303,454.5018,2020-06-18 04:15:00,2020-06-18 04:15:00,454.5018
"452","FRCH",2020-06-18 04:30:00,456.3612,2020-06-17 08:00:00,70.70273,70.87273,18.66545,24.74093,456.3612,2020-06-18 04:30:00,2020-06-18 04:30:00,456.3612
"453","FRCH",2020-06-18 04:45:00,452.9696,2020-06-17 08:00:00,70.70455,70.89091,18.21727,24.75987,452.9696,2020-06-18 04:45:00,2020-06-18 04:45:00,452.9696
"454","FRCH",2020-06-18 05:00:00,453.3247,2020-06-17 08:00:00,70.38182,70.93636,20.01455,24.76829,453.3247,2020-06-18 05:00:00,2020-06-18 05:00:00,453.3247
"455","FRCH",2020-06-18 05:15:00,452.0259,2020-06-17 08:00:00,70.50455,70.97273,21.05455,24.78092,452.0259,2020-06-18 05:15:00,2020-06-18 05:15:00,452.0259
"456","FRCH",2020-06-18 05:30:00,450.9046,2020-06-17 08:00:00,70.47818,71.02727,18.87545,24.73812,450.9046,2020-06-18 05:30:00,2020-06-18 05:30:00,450.9046
"457","FRCH",2020-06-18 05:45:00,450.9046,2020-06-17 08:00:00,70.23909,71.05455,18.65364,24.75356,450.9046,2020-06-18 05:45:00,2020-06-18 05:45:00,450.9046
"458","FRCH",2020-06-18 06:00:00,453.8854,2020-06-17 08:00:00,70.38091,71.06364,17.00455,24.76057,453.8854,2020-06-18 06:00:00,2020-06-18 06:00:00,453.8854
"459","FRCH",2020-06-18 06:15:00,449.3724,2020-06-17 08:00:00,70.36545,71.10000,17.75545,24.75566,449.3724,2020-06-18 06:15:00,2020-06-18 06:15:00,449.3724
"460","FRCH",2020-06-18 06:30:00,449.7555,2020-06-17 08:00:00,70.45273,71.12727,17.00455,24.77320,449.7555,2020-06-18 06:30:00,2020-06-18 06:30:00,449.7555
"461","FRCH",2020-06-18 06:45:00,449.1948,2020-06-17 08:00:00,70.18545,71.13636,19.68636,24.77391,449.1948,2020-06-18 06:45:00,2020-06-18 06:45:00,449.1948
"462","FRCH",2020-06-18 07:00:00,451.6428,2020-06-17 08:00:00,70.17909,71.18182,17.75364,24.80408,451.6428,2020-06-18 07:00:00,2020-06-18 07:00:00,451.6428
"463","FRCH",2020-06-18 07:15:00,451.0543,2020-06-17 08:00:00,70.43182,71.20000,17.88909,24.80197,451.0543,2020-06-18 07:15:00,2020-06-18 07:15:00,451.0543
"464","FRCH",2020-06-18 07:30:00,448.6342,2020-06-17 08:00:00,70.32000,71.24545,18.25909,24.79916,448.6342,2020-06-18 07:30:00,2020-06-18 07:30:00,448.6342
"465","FRCH",2020-06-18 07:45:00,447.3075,2020-06-17 08:00:00,70.47273,71.28182,17.12909,24.79987,447.3075,2020-06-18 07:45:00,2020-06-18 07:45:00,447.3075
"466","FRCH",2020-06-18 08:00:00,447.3075,2020-06-18 08:00:00,70.53273,71.31818,18.58364,24.80197,447.3075,2020-06-18 08:00:00,2020-06-18 08:00:00,447.3075
"467","FRCH",2020-06-18 08:15:00,445.8032,2020-06-18 08:00:00,70.60364,71.33636,20.02545,24.79706,445.8032,2020-06-18 08:15:00,2020-06-18 08:15:00,445.8032
"468","FRCH",2020-06-18 08:30:00,445.8032,2020-06-18 08:00:00,70.47182,71.35455,17.72455,24.78233,445.8032,2020-06-18 08:30:00,2020-06-18 08:30:00,445.8032
"469","FRCH",2020-06-18 08:45:00,444.8595,2020-06-18 08:00:00,70.24273,71.38182,17.22182,24.79636,444.8595,2020-06-18 08:45:00,2020-06-18 08:45:00,444.8595
"470","FRCH",2020-06-18 09:00:00,444.0934,2020-06-18 08:00:00,70.25545,71.42727,16.97545,24.83425,444.0934,2020-06-18 09:00:00,2020-06-18 09:00:00,444.0934
"471","FRCH",2020-06-18 09:15:00,442.2060,2020-06-18 08:00:00,70.42636,71.45455,23.19273,24.83425,442.2060,2020-06-18 09:15:00,2020-06-18 09:15:00,442.2060
"472","FRCH",2020-06-18 09:30:00,438.4313,2020-06-18 08:00:00,70.52545,71.48182,18.43091,24.83846,438.4313,2020-06-18 09:30:00,2020-06-18 09:30:00,438.4313
"473","FRCH",2020-06-18 09:45:00,442.0006,2020-06-18 08:00:00,70.30273,71.52727,17.02273,24.85389,442.0006,2020-06-18 09:45:00,2020-06-18 09:45:00,442.0006
"474","FRCH",2020-06-18 10:00:00,438.4313,2020-06-18 08:00:00,69.76545,71.52727,16.00636,24.86582,438.4313,2020-06-18 10:00:00,2020-06-18 10:00:00,438.4313
"475","FRCH",2020-06-18 10:15:00,439.9356,2020-06-18 08:00:00,69.86727,71.54545,16.02636,24.88968,439.9356,2020-06-18 10:15:00,2020-06-18 10:15:00,439.9356
"476","FRCH",2020-06-18 10:30:00,438.4313,2020-06-18 08:00:00,69.94091,71.58182,17.39636,24.89178,438.4313,2020-06-18 10:30:00,2020-06-18 10:30:00,438.4313
"477","FRCH",2020-06-18 10:45:00,436.7494,2020-06-18 08:00:00,70.03364,71.63636,15.14455,24.93669,436.7494,2020-06-18 10:45:00,2020-06-18 10:45:00,436.7494
"478","FRCH",2020-06-18 11:00:00,439.3471,2020-06-18 08:00:00,70.04909,71.65455,14.10636,24.91634,439.3471,2020-06-18 11:00:00,2020-06-18 11:00:00,439.3471
"479","FRCH",2020-06-18 11:15:00,433.3577,2020-06-18 08:00:00,69.94182,71.70000,18.08091,24.91002,433.3577,2020-06-18 11:15:00,2020-06-18 11:15:00,433.3577
"480","FRCH",2020-06-18 11:30:00,433.1523,2020-06-18 08:00:00,69.68182,71.74545,16.63091,24.96054,433.1523,2020-06-18 11:30:00,2020-06-18 11:30:00,433.1523
"481","FRCH",2020-06-18 11:45:00,432.9468,2020-06-18 08:00:00,69.61091,71.77273,15.13909,24.95212,432.9468,2020-06-18 11:45:00,2020-06-18 11:45:00,432.9468
"482","FRCH",2020-06-18 12:00:00,432.0031,2020-06-18 08:00:00,69.51273,71.80000,15.16909,24.99633,432.0031,2020-06-18 12:00:00,2020-06-18 12:00:00,432.0031
"483","FRCH",2020-06-18 12:15:00,427.8732,2020-06-18 08:00:00,69.11636,71.84545,17.57727,24.99212,427.8732,2020-06-18 12:15:00,2020-06-18 12:15:00,427.8732
"484","FRCH",2020-06-18 12:30:00,426.9295,2020-06-18 08:00:00,69.03000,71.87273,17.91455,25.02299,426.9295,2020-06-18 12:30:00,2020-06-18 12:30:00,426.9295
"485","FRCH",2020-06-18 12:45:00,427.8453,2020-06-18 08:00:00,69.02818,71.88182,16.94818,24.98861,427.8453,2020-06-18 12:45:00,2020-06-18 12:45:00,427.8453
"486","FRCH",2020-06-18 13:00:00,423.5379,2020-06-18 08:00:00,68.71273,71.92727,14.58455,25.00545,423.5379,2020-06-18 13:00:00,2020-06-18 13:00:00,423.5379
"487","FRCH",2020-06-18 13:15:00,421.8281,2020-06-18 08:00:00,68.69364,71.95455,13.28636,25.01808,421.8281,2020-06-18 13:15:00,2020-06-18 13:15:00,421.8281
