,column_label,HI,Q_interval,storm.ID,site.ID,storm.num,month,day,response,
Interpolated HI for 6% discharge...1303,27,-0.163226303,6,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 8% discharge...1304,27,-0.033128245,8,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 10% discharge...1305,27,-0.273597385,10,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 12% discharge...1306,27,-0.121476639,12,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 14% discharge...1307,27,-0.409409729,14,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 16% discharge...1308,27,-0.372239954,16,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 18% discharge...1309,27,-0.281080561,18,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 20% discharge...1310,27,-0.413012882,20,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 22% discharge...1311,27,-0.506056528,22,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 24% discharge...1312,27,-0.504906749,24,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 26% discharge...1313,27,-0.471936166,26,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 28% discharge...1314,27,-0.490936358,28,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 30% discharge...1315,27,-0.495024034,30,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 32% discharge...1316,27,-0.455081715,32,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 34% discharge...1317,27,-0.536031532,34,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 36% discharge...1318,27,-0.627683138,36,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 38% discharge...1319,27,-0.631628533,38,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 40% discharge...1320,27,-0.691247837,40,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 42% discharge...1321,27,-0.553893482,42,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 44% discharge...1322,27,-0.728340704,44,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 46% discharge...1323,27,-0.683887714,46,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 48% discharge...1324,27,-0.584841377,48,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 50% discharge...1325,27,-0.622141896,50,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 52% discharge...1326,27,-0.701622765,52,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 54% discharge...1327,27,-0.823287829,54,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 56% discharge...1328,27,-0.791028648,56,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 58% discharge...1329,27,-0.80129975,58,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 60% discharge...1330,27,-0.767833109,60,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 62% discharge...1331,27,-0.606637185,62,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 64% discharge...1332,27,-0.750663334,64,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 66% discharge...1333,27,-0.586194963,66,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 68% discharge...1334,27,-0.619057873,68,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 70% discharge...1335,27,-0.595212459,70,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 72% discharge...1336,27,-0.718765622,72,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 74% discharge...1337,27,-0.677462027,74,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 76% discharge...1338,27,-0.597281292,76,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 78% discharge...1339,27,-0.685641223,78,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 80% discharge...1340,27,-0.566048837,80,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 82% discharge...1341,27,-0.594324168,82,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 84% discharge...1342,27,-0.352586041,84,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 86% discharge...1343,27,-0.472543742,86,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 88% discharge...1344,27,-0.287387041,88,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 90% discharge...1345,27,-0.145775812,90,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 92% discharge...1346,27,-0.048029225,92,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 94% discharge...1347,27,-0.07870025,94,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 96% discharge...1348,27,-0.051855412,96,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 98% discharge...1349,27,-0.027006345,98,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 100% discharge...1350,27,-0.004153047,100,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 2% discharge...1351,28,0.010428208,2,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 4% discharge...1352,28,0.018241254,4,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 6% discharge...1353,28,0.031391925,6,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 8% discharge...1354,28,0.032387583,8,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 10% discharge...1355,28,0.042109597,10,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 12% discharge...1356,28,0.057468683,12,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 14% discharge...1357,28,0.085062634,14,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 16% discharge...1358,28,0.091570594,16,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 18% discharge...1359,28,0.137303489,18,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 20% discharge...1360,28,0.166429605,20,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 22% discharge...1361,28,0.232899137,22,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 24% discharge...1362,28,0.216691621,24,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 26% discharge...1363,28,0.256600289,26,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 28% discharge...1364,28,0.29635674,28,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 30% discharge...1365,28,0.319513899,30,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 32% discharge...1366,28,0.356123671,32,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 34% discharge...1367,28,0.379727504,34,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 36% discharge...1368,28,0.446054799,36,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 38% discharge...1369,28,0.446374208,38,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 40% discharge...1370,28,0.490253032,40,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 42% discharge...1371,28,0.507256575,42,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 44% discharge...1372,28,0.52055697,44,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 46% discharge...1373,28,0.55520537,46,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 48% discharge...1374,28,0.561930429,48,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 50% discharge...1375,28,0.597953785,50,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 52% discharge...1376,28,0.601709338,52,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 54% discharge...1377,28,0.635738883,54,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 56% discharge...1378,28,0.648338075,56,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 58% discharge...1379,28,0.677114838,58,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 60% discharge...1380,28,0.688483805,60,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 62% discharge...1381,28,0.716110196,62,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 64% discharge...1382,28,0.726466038,64,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 66% discharge...1383,28,0.744150821,66,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 68% discharge...1384,28,0.755836702,68,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 70% discharge...1385,28,0.774474722,70,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 72% discharge...1386,28,0.78116235,72,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 74% discharge...1387,28,0.812112592,74,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 76% discharge...1388,28,0.800596397,76,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 78% discharge...1389,28,0.824277586,78,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 80% discharge...1390,28,0.81808654,80,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 82% discharge...1391,28,0.824100414,82,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 84% discharge...1392,28,0.814006588,84,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 86% discharge...1393,28,0.808067575,86,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 88% discharge...1394,28,0.768528223,88,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 90% discharge...1395,28,0.756213505,90,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 92% discharge...1396,28,0.706615262,92,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 94% discharge...1397,28,0.634591007,94,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 96% discharge...1398,28,0.584703299,96,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 98% discharge...1399,28,0.428629535,98,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 100% discharge...1400,28,0.330897839,100,MOOS_storm7_08_27_fDOM,MOOS,storm7,8,27,fDOM,
Interpolated HI for 2% discharge...1401,29,0.222811671,2,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 4% discharge...1402,29,0.455570292,4,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 6% discharge...1403,29,0.541246684,6,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 8% discharge...1404,29,0.560344828,8,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 10% discharge...1405,29,0.600795756,10,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 12% discharge...1406,29,0.627453581,12,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 14% discharge...1407,29,0.666445623,14,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 16% discharge...1408,29,0.69535809,16,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 18% discharge...1409,29,0.764456233,18,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 20% discharge...1410,29,0.788328912,20,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 22% discharge...1411,29,0.833156499,22,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 24% discharge...1412,29,0.841777188,24,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 26% discharge...1413,29,0.864854111,26,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 28% discharge...1414,29,0.89933687,28,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 30% discharge...1415,29,0.910477454,30,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 32% discharge...1416,29,0.924403183,32,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 34% discharge...1417,29,0.934748011,34,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 36% discharge...1418,29,0.956233422,36,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 38% discharge...1419,29,0.955702918,38,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 40% discharge...1420,29,0.955702918,40,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 42% discharge...1421,29,0.95530504,42,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 44% discharge...1422,29,0.962201592,44,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 46% discharge...1423,29,0.964456233,46,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 48% discharge...1424,29,0.95994695,48,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 50% discharge...1425,29,0.943103448,50,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 52% discharge...1426,29,0.942307692,52,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 54% discharge...1427,29,0.937135279,54,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 56% discharge...1428,29,0.935676393,56,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 58% discharge...1429,29,0.921750663,58,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 60% discharge...1430,29,0.913129973,60,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 62% discharge...1431,29,0.886074271,62,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 64% discharge...1432,29,0.874801061,64,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 66% discharge...1433,29,0.840185676,66,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 68% discharge...1434,29,0.830238727,68,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 70% discharge...1435,29,0.803846154,70,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 72% discharge...1436,29,0.775198939,72,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 74% discharge...1437,29,0.738859416,74,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 76% discharge...1438,29,0.705172414,76,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 78% discharge...1439,29,0.589522546,78,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 80% discharge...1440,29,0.562599469,80,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 82% discharge...1441,29,0.568302387,82,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 84% discharge...1442,29,0.49137931,84,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 86% discharge...1443,29,0.462201592,86,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 88% discharge...1444,29,0.421352785,88,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 90% discharge...1445,29,0.364721485,90,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 92% discharge...1446,29,0.323607427,92,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 94% discharge...1447,29,0.288992042,94,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 96% discharge...1448,29,0.232095491,96,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 98% discharge...1449,29,0.171750663,98,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 100% discharge...1450,29,0.094827586,100,MOOS_storm7_08_27_SPC,MOOS,storm7,8,27,SPC,
Interpolated HI for 2% discharge...1451,30,-0.024903395,2,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 4% discharge...1452,30,-0.043109094,4,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 6% discharge...1453,30,-0.040251426,6,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 8% discharge...1454,30,-0.061713537,8,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 10% discharge...1455,30,-0.071823518,10,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 12% discharge...1456,30,-0.091545654,12,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 14% discharge...1457,30,-0.06678484,14,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 16% discharge...1458,30,-0.116681046,16,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 18% discharge...1459,30,-0.151594131,18,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 20% discharge...1460,30,-0.182955976,20,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 22% discharge...1461,30,-0.242169507,22,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 24% discharge...1462,30,-0.229198234,24,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 26% discharge...1463,30,-0.227819545,26,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 28% discharge...1464,30,-0.339302415,28,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 30% discharge...1465,30,-0.275347451,30,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 32% discharge...1466,30,-0.312161218,32,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 34% discharge...1467,30,-0.336027878,34,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 36% discharge...1468,30,-0.411674509,36,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 38% discharge...1469,30,-0.41588549,38,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 40% discharge...1470,30,-0.460474772,40,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 42% discharge...1471,30,-0.422455105,42,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 44% discharge...1472,30,-0.512068661,44,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 46% discharge...1473,30,-0.477495112,46,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 48% discharge...1474,30,-0.556688151,48,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 50% discharge...1475,30,-0.446117559,50,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 52% discharge...1476,30,-0.516233727,52,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 54% discharge...1477,30,-0.514517918,54,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 56% discharge...1478,30,-0.535472536,56,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 58% discharge...1479,30,-0.620469117,58,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 60% discharge...1480,30,-0.648957586,60,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 62% discharge...1481,30,-0.596345085,62,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 64% discharge...1482,30,-0.621423686,64,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 66% discharge...1483,30,-0.660933207,66,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 68% discharge...1484,30,-0.731880696,68,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 70% discharge...1485,30,-0.642386763,70,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 72% discharge...1486,30,-0.690527285,72,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 74% discharge...1487,30,-0.694847015,74,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 76% discharge...1488,30,-0.731467452,76,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 78% discharge...1489,30,-0.691028736,78,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 80% discharge...1490,30,-0.700475352,80,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 82% discharge...1491,30,-0.711178616,82,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 84% discharge...1492,30,-0.709529264,84,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 86% discharge...1493,30,-0.765308761,86,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 88% discharge...1494,30,-0.703333019,88,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 90% discharge...1495,30,-0.695609463,90,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 92% discharge...1496,30,-0.650841351,92,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 94% discharge...1497,30,-0.56293877,94,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 96% discharge...1498,30,-0.593634832,96,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 98% discharge...1499,30,-0.342630118,98,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
Interpolated HI for 100% discharge...1500,30,-0.332016269,100,MOOS_storm7_08_27_turb,MOOS,storm7,8,27,turb,
